partner_id,campaign_id,timestamp,ad_slot,clicks,impressions
BrightBlox,BrightBlox_camp_10,2024-04-22,slot_6,,968
Kidzsy,Kidzsy_camp_6,2024-04-19,slot_7,20,956
Kidzsy,Kidzsy_camp_7,2024-04-15,slot_8,31,972
ToonJoy,ToonJoy_camp_7,2024-04-21,slot_3,28,1004
br1ghtblox,BrightBlox_camp_2,2024-04-14,slot_3,47,985
MiniMax,MiniMax_camp_5,2024-04-04,slot_1,40,1025
BrightBlox,BrightBlox_camp_3,2024-04-09,slot_7,35,1031
ToonJoy,ToonJoy_camp_5,2024-04-22,slot_3,36,1048
ZappyToys,ZappyToys_camp_7,2024-04-28,slot_6,39,1011
ToonJoy,ToonJoy_camp_3,2024-04-05,slot_2,27,1003
Funables,Funables_camp_5,2024-04-16,slot_8,22,1018
ZappyToys,ZappyToys_camp_4,2024-04-19,slot_9,40,954
Funables,Funables_camp_2,2024-04-06,slot_2,25,1025
Funables,Funables_camp_6,2024-04-27,slot_4,38,N/A
Kidzsy,Kidzsy_camp_10,2024-04-25,slot_10,34,1020
ZappyToys,ZappyToys_camp_5,2024-04-05,slot_10,43,996
BrightBlox,BrightBlox_camp_7,2024-04-01,slot_8,26,1048
Funables,Funables_camp_8,17/04/2024,slot_9,18,1024
ToonJoy,ToonJoy_camp_4,2024-04-20,slot_7,20,1004
Funables,Funables_camp_9,2024-04-10,slot_10,44,1021
Kidzsy,Kidzsy_camp_1,2024-04-11,slot_10,28,1084
MiniMax,MiniMax_camp_1,2024-04-15,slot_3,34,966
ZappyToys,ZappyToys_camp_9,2024-04-27,slot_2,35,1012
Kidzsy,Kidzsy_camp_7,2024-04-18,slot_1,33,1029
BrightBlox,BrightBlox_camp_1,2024-04-04,slot_8,26,992
ToonJoy,ToonJoy_camp_1,2024-04-04,slot_2,18,996
PlayPals,PlayPals_camp_9,26/04/2024,slot_10,24,990
PlayPals,PlayPals_camp_1,2024-04-15,slot_2,42,982
PlayPals,PlayPals_camp_9,2024-04-20,slot_8,40,1011
MiniMax,MiniMax_camp_3,2024-04-11,slot_2,49,980
BrightBlox,BrightBlox_camp_1,2024-04-23,slot_4,48,1002
BrightBlox,BrightBlox_camp_10,2024-04-07,slot_2,44,1010
Funables,Funables_camp_10,2024-04-21,slot_1,27,968
MiniMax,MiniMax_camp_5,2024-04-22,slot_9,38,1018
BrightBlox,BrightBlox_camp_9,2024-04-13,slot_3,43,1030
ToonJoy,ToonJoy_camp_5,2024-04-25,slot_10,56,993
Funables,Funables_camp_1,2024-04-18,slot_2,29,1014
Kidzsy,Kidzsy_camp_1,2024-04-14,slot_1,29,942
Funables,Funables_camp_3,2024-04-28,slot_7,29,994
BrightBlox,BrightBlox_camp_7,2024-04-05,slot_4,null,958
BrightBlox,BrightBlox_camp_4,2024-04-12,slot_4,33,1015
MiniMax,MiniMax_camp_8,2024-04-08,slot_10,50,985
ToonJoy,ToonJoy_camp_9,2024-04-17,slot_6,null,1018
BrightBlox,BrightBlox_camp_8,2024-04-24,slot_3,22,946
ToonJoy,ToonJoy_camp_2,2024-04-23,slot_9,29,993
MiniMax,MiniMax_camp_2,2024-04-08,slot_1,28,951
ZappyToys,ZappyToys_camp_6,2024-04-13,slot_9,18,1010
Kidzsy,Kidzsy_camp_9,2024-04-08,slot_9,30,954
PlayPals,PlayPals_camp_2,2024-04-15,slot_2,36,1004
ToonJoy,ToonJoy_camp_3,2024-04-20,slot_5,35,996
ToonJoy,ToonJoy_camp_1,2024-04-05,slot_7,28,1015
ZappyToys,ZappyToys_camp_3,2024-04-24,slot_1,28,1035
Funables,Funables_camp_7,2024-04-23,slot_5,27,1037
MiniMax,MiniMax_camp_2,2024-04-05,slot_5,17,1051
Funables,Funables_camp_4,2024-04-28,slot_6,22,972
PlayPals,PlayPals_camp_7,2024-04-16,slot_9,32,1000
PlayPals,PlayPals_camp_1,2024-04-16,slot_6,61,1033
ToonJoy,ToonJoy_camp_5,2024-04-29,slot_8,33,
Funables,Funables_camp_5,2024-04-30,slot_9,23,929
ZappyToys,ZappyToys_camp_6,2024-04-08,slot_9,18,982
PlayPals,PlayPals_camp_4,2024-04-19,slot_10,15,994
Kidzsy,Kidzsy_camp_2,2024-04-28,slot_7,29,
ToonJoy,ToonJoy_camp_1,2024-04-13,slot_3,31,1005
MiniMax,MiniMax_camp_7,2024-04-16,slot_1,32,956
ToonJoy,ToonJoy_camp_8,2024-04-01,slot_2,49,1018
Funables,Funables_camp_1,2024-04-06,slot_9,34,1023
Funables,Funables_camp_5,2024-04-08,slot_7,46,1007
MiniMax,MiniMax_camp_2,2024-04-12,slot_7,43,960
BrightBlox,BrightBlox_camp_4,2024-04-13,slot_2,30,1043
ToonJoy,ToonJoy_camp_1,2024-04-09,slot_8,54,1041
ToonJoy,ToonJoy_camp_9,2024-04-04,slot_10,35,980
MiniMax,MiniMax_camp_4,2024-04-20,slot_7,52,982
PlayPals,PlayPals_camp_4,2024-04-20,slot_9,57,981
ZappyToys,ZappyToys_camp_9,2024-04-04,slot_4,27,1023
Kidzsy,Kidzsy_camp_5,2024-04-04,slot_1,46,1047
MiniMax,MiniMax_camp_2,2024-04-16,slot_1,27,1026
Kidzsy,Kidzsy_camp_2,2024-04-03,slot_9,39,1022
ToonJoy,ToonJoy_camp_6,2024-04-29,slot_6,49,992
Funables,Funables_camp_1,2024-04-10,slot_10,27,950
ZappyToys,ZappyToys_camp_2,2024-04-05,slot_9,34,971
ZappyToys,ZappyToys_camp_4,2024-04-18,slot_10,53,994
ToonJoy,ToonJoy_camp_1,2024-04-18,slot_8,30,960
Funables,Funables_camp_8,2024-04-25,slot_10,43,1024
PlayPals,PlayPals_camp_2,2024-04-29,slot_8,25,1030
ToonJoy,ToonJoy_camp_2,2024-04-05,slot_7,46,1033
Kidzsy,Kidzsy_camp_5,2024-04-07,slot_10,22,1023
Kidzsy,Kidzsy_camp_6,2024-04-04,slot_8,26,976
Funables,Funables_camp_3,2024-04-12,slot_3,47,1035
ToonJoy,ToonJoy_camp_7,2024-04-17,slot_5,39,1011
Kidzsy,Kidzsy_camp_6,2024-04-18,slot_6,22,971
BrightBlox,BrightBlox_camp_5,2024-04-10,slot_10,31,1058
PlayPals,PlayPals_camp_3,2024-04-05,slot_6,21,1039
ToonJoy,ToonJoy_camp_10,2024-04-05,slot_10,37,1035
ToonJoy,ToonJoy_camp_2,2024-04-29,slot_8,41,976
BrightBlox,BrightBlox_camp_6,2024-04-15,slot_9,19,
ToonJoy,ToonJoy_camp_10,2024-04-04,slot_10,null,961
BrightBlox,BrightBlox_camp_1,2024-04-04,slot_7,21,1047
PlayPals,PlayPals_camp_1,2024-04-23,slot_7,47,1009
ZappyToys,ZappyToys_camp_3,2024-04-27,slot_5,41,1045
ToonJoy,ToonJoy_camp_6,2024-04-10,slot_3,41,1022
Funables,Funables_camp_10,2024-04-19,slot_6,29,1047
Funables,Funables_camp_10,2024-04-12,slot_4,29,1017
BrightBlox,BrightBlox_camp_4,2024-04-26,slot_5,33,
MiniMax,MiniMax_camp_9,2024-04-04,slot_9,42,998
PlayPals,PlayPals_camp_6,2024-04-03,slot_10,49,1060
Funables,Funables_camp_4,2024-04-18,slot_4,13,1030
PlayPals,PlayPals_camp_4,2024-04-03,slot_4,20,1017
Funables,Funables_camp_3,2024-04-08,slot_4,39,952
BrightBlox,BrightBlox_camp_7,2024-04-26,slot_4,40,953
ToonJoy,ToonJoy_camp_4,2024-04-21,slot_3,43,963
MiniMax,MiniMax_camp_4,2024-04-29,slot_4,33,974
Kidzsy,Kidzsy_camp_1,2024-04-16,slot_1,43,926
Funables,Funables_camp_7,2024-04-09,slot_10,41,1063
PlayPals,PlayPals_camp_9,2024-04-20,slot_2,38,
ZappyToys,ZappyToys_camp_10,2024-04-21,slot_7,22,978
ToonJoy,ToonJoy_camp_8,2024-04-11,slot_6,20,966
MiniMax,MiniMax_camp_4,2024-04-24,slot_4,39,964
PlayPals,PlayPals_camp_8,2024-04-21,slot_8,31,1049
BrightBlox,BrightBlox_camp_7,2024-04-28,slot_2,34,1018
Kidzsy,Kidzsy_camp_8,2024-04-11,slot_4,40,944
PlayPals,PlayPals_camp_3,2024-04-02,slot_3,34,1020
ToonJoy,ToonJoy_camp_8,2024-04-07,slot_9,20,979
MiniMax,MiniMax_camp_3,2024-04-03,slot_10,26,1038
ZappyToys,ZappyToys_camp_4,2024-04-24,slot_6,21,1027
PlayPals,PlayPals_camp_7,2024-04-10,slot_9,57,1056
Kidzsy,Kidzsy_camp_7,2024-04-14,slot_8,41,
PlayPals,PlayPals_camp_1,2024-04-29,slot_3,27,985
PlayPals,PlayPals_camp_1,2024-04-26,slot_9,38,975
ToonJoy,ToonJoy_camp_8,2024-04-02,slot_7,42,1033
Funables,Funables_camp_9,2024-04-04,slot_3,52,1046
ZappyToys,ZappyToys_camp_7,2024-04-15,slot_4,35,N/A
Kidzsy,Kidzsy_camp_10,2024-04-03,slot_2,31,1032
toonjoy,ToonJoy_camp_9,2024-04-14,slot_2,31,1047
MiniMax,MiniMax_camp_4,2024-04-08,slot_2,27,1027
Kidzsy,Kidzsy_camp_10,2024-04-19,slot_10,35,1022
Kidzsy,Kidzsy_camp_6,2024-04-03,slot_2,37,
ZappyToys,ZappyToys_camp_8,2024-04-13,slot_4,34,998
PlayPals,PlayPals_camp_8,2024-04-19,slot_6,31,1013
MiniMax,MiniMax_camp_7,2024-04-28,slot_9,29,966
MiniMax,MiniMax_camp_3,2024-04-12,slot_1,15,1029
Funables,Funables_camp_8,2024-04-23,slot_9,34,
ToonJoy,ToonJoy_camp_5,2024-04-21,slot_4,54,1007
PlayPals,PlayPals_camp_2,2024-04-18,slot_6,38,1009
BrightBlox,BrightBlox_camp_5,2024-04-20,slot_2,27,1006
MiniMax,MiniMax_camp_2,2024-04-12,slot_2,34,1026
PlayPals,PlayPals_camp_9,2024-04-16,slot_2,41,1028
MiniMax,MiniMax_camp_3,2024-04-26,slot_3,17,984
ZappyToys,ZappyToys_camp_9,2024-04-15,slot_7,41,1006
Kidzsy,Kidzsy_camp_5,2024-04-29,slot_10,22,996
Funables,Funables_camp_4,2024-04-07,slot_10,46,997
ToonJoy,ToonJoy_camp_1,2024-04-21,slot_4,41,
BrightBlox,BrightBlox_camp_10,2024-04-27,slot_2,24,956
ToonJoy,ToonJoy_camp_4,2024-04-29,slot_4,48,977
Kidzsy,Kidzsy_camp_6,2024-04-07,slot_6,41,1043
BrightBlox,BrightBlox_camp_5,2024-04-09,slot_1,37,1019
Funables,Funables_camp_5,2024-04-13,slot_3,42,1047
MiniMax,MiniMax_camp_4,2024-04-30,slot_4,28,976
Funables,Funables_camp_2,2024-04-19,slot_10,44,1032
MiniMax,MiniMax_camp_3,2024-04-23,slot_4,29,984
Funables,Funables_camp_8,2024-04-15,slot_10,38,N/A
PlayPals,PlayPals_camp_3,2024-04-19,slot_2,25,1005
Kidzsy,Kidzsy_camp_10,2024-04-24,slot_10,null,977
Funables,Funables_camp_1,2024-04-14,slot_4,50,959
ToonJoy,ToonJoy_camp_7,2024-04-19,slot_4,23,1030
MiniMax,MiniMax_camp_2,2024-04-22,slot_10,26,1035
ZappyToys,ZappyToys_camp_10,2024-04-08,slot_5,35,1040
Kidzsy,Kidzsy_camp_4,2024-04-28,slot_2,34,953
ToonJoy,ToonJoy_camp_1,2024-04-29,slot_4,34,966
ToonJoy,ToonJoy_camp_2,2024-04-07,slot_10,31,966
Funables,Funables_camp_8,2024-04-04,slot_9,28,988
ToonJoy,ToonJoy_camp_5,08/04/2024,slot_2,40,956
ZappyToys,ZappyToys_camp_7,2024-04-26,slot_6,36,1006
ToonJoy,ToonJoy_camp_7,2024-04-01,slot_1,24,995
Funables,Funables_camp_7,2024-04-19,slot_2,48,1054
PlayPals,PlayPals_camp_6,2024-04-23,slot_8,45,974
BrightBlox,BrightBlox_camp_7,2024-04-20,slot_5,33,972
BrightBlox,BrightBlox_camp_4,2024-04-11,slot_10,35,989
ZappyToys,ZappyToys_camp_6,2024-04-17,slot_7,27,969
MiniMax,MiniMax_camp_9,2024-04-14,slot_6,36,989
ZappyToys,ZappyToys_camp_3,2024-04-16,slot_1,20,999
Kidzsy,Kidzsy_camp_4,2024-04-03,slot_5,27,993
Kidzsy,Kidzsy_camp_3,2024-04-13,slot_3,23,1006
ToonJoy,ToonJoy_camp_9,2024-04-01,slot_8,43,944
PlayPals,PlayPals_camp_1,2024-04-10,slot_8,31,1039
ZappyToys,ZappyToys_camp_1,2024-04-14,slot_8,54,981
Kidzsy,Kidzsy_camp_5,2024-04-17,slot_9,25,N/A
Kidzsy,Kidzsy_camp_8,2024-04-26,slot_8,31,1000
BrightBlox,BrightBlox_camp_10,2024-04-23,slot_2,22,989
Kidzsy,Kidzsy_camp_4,2024-04-25,slot_1,27,1014
BrightBlox,BrightBlox_camp_1,2024-04-18,slot_8,null,1008
ZappyToys,ZappyToys_camp_3,2024-04-05,slot_9,18,998
ToonJoy,ToonJoy_camp_7,2024-04-05,slot_10,26,989
Funables,Funables_camp_3,2024-04-08,slot_5,21,982
BrightBlox,BrightBlox_camp_10,2024-04-21,slot_2,38,1010
PlayPals,PlayPals_camp_6,2024-04-14,slot_4,60,
Kidzsy,Kidzsy_camp_2,2024-04-17,slot_5,45,942
ToonJoy,ToonJoy_camp_10,2024-04-17,slot_2,26,972
Funables,Funables_camp_10,2024-04-05,slot_1,33,
Funables,Funables_camp_2,2024-04-18,slot_5,33,1030
MiniMax,MiniMax_camp_1,2024-04-18,slot_2,39,1017
MiniMax,MiniMax_camp_6,2024-04-03,slot_2,41,1002
PlayPals,PlayPals_camp_2,2024-04-28,slot_3,30,1029
ToonJoy,ToonJoy_camp_3,2024-04-28,slot_10,19,1025
Funables,Funables_camp_7,2024-04-25,slot_9,34,1052
PlayPals,PlayPals_camp_2,2024-04-30,slot_8,35,1021
BrightBlox,BrightBlox_camp_2,2024-04-06,slot_3,31,976
MiniMax,MiniMax_camp_5,2024-04-15,slot_6,34,1034
MiniMax,MiniMax_camp_2,2024-04-01,slot_5,23,942
Funables,Funables_camp_9,2024-04-05,slot_5,31,1021
BrightBlox,BrightBlox_camp_5,2024-04-18,slot_7,48,986
Funables,Funables_camp_4,2024-04-13,slot_8,32,1009
Funables,Funables_camp_2,2024-04-03,slot_3,50,1001
PlayPals,PlayPals_camp_6,2024-04-26,slot_4,23,1013
ZappyToys,ZappyToys_camp_9,2024-04-04,slot_3,21,980
Kidzsy,Kidzsy_camp_4,2024-04-29,slot_4,16,1036
Funables,Funables_camp_3,2024-04-11,slot_10,null,946
Funables,Funables_camp_9,2024-04-07,slot_5,24,1027
ToonJoy,ToonJoy_camp_10,2024-04-23,slot_10,29,1020
Funables,Funables_camp_3,2024-04-06,slot_5,36,967
fun@bles,Funables_camp_5,2024-04-29,slot_3,31,1036
ToonJoy,ToonJoy_camp_1,2024-04-14,slot_6,21,1032
Funables,Funables_camp_8,2024-04-22,slot_6,56,965
PlayPals,PlayPals_camp_4,2024-04-28,slot_2,23,961
BrightBlox,BrightBlox_camp_2,2024-04-27,slot_3,45,1024
MiniMax,MiniMax_camp_7,2024-04-13,slot_8,26,983
Funables,Funables_camp_8,2024-04-17,slot_4,38,1026
Funables,Funables_camp_7,2024-04-09,slot_3,27,971
Funables,Funables_camp_9,2024-04-16,slot_4,53,
Funables,Funables_camp_4,2024-04-04,slot_7,37,969
Kidzsy,Kidzsy_camp_9,2024-04-14,slot_2,null,1025
BrightBlox,BrightBlox_camp_3,2024-04-30,slot_3,44,964
Funables,Funables_camp_10,2024-04-15,slot_1,42,990
BrightBlox,BrightBlox_camp_8,2024-04-16,slot_9,29,1000
Funables,Funables_camp_8,2024-04-21,slot_4,55,1023
PlayPals,PlayPals_camp_9,25/04/2024,slot_4,31,990
ZappyToys,ZappyToys_camp_8,2024-04-25,slot_8,40,1028
ToonJoy,ToonJoy_camp_1,2024-04-04,slot_3,43,1063
BrightBlox,BrightBlox_camp_7,2024-04-17,slot_6,24,
PlayPals,PlayPals_camp_1,2024-04-21,slot_5,27,1040
MiniMax,MiniMax_camp_7,2024-04-10,slot_7,26,976
ToonJoy,ToonJoy_camp_3,2024-04-24,slot_4,15,
PlayPals,PlayPals_camp_7,2024-04-22,slot_5,25,972
BrightBlox,BrightBlox_camp_8,2024-04-19,slot_10,44,
BrightBlox,BrightBlox_camp_7,2024-04-22,slot_6,44,1073
MiniMax,MiniMax_camp_9,2024-04-07,slot_2,36,995
PlayPals,PlayPals_camp_7,2024-04-18,slot_5,31,1018
PlayPals,PlayPals_camp_1,2024-04-17,slot_3,17,1003
ZappyToys,ZappyToys_camp_7,2024-04-20,slot_9,26,963
Funables,Funables_camp_4,2024-04-22,slot_7,29,973
ToonJoy,ToonJoy_camp_2,2024-04-26,slot_8,18,993
ZappyToys,ZappyToys_camp_6,2024-04-22,slot_4,49,967
toonjoy,ToonJoy_camp_1,2024-04-07,slot_8,55,971
PlayPals,PlayPals_camp_5,2024-04-24,slot_2,53,1024
BrightBlox,BrightBlox_camp_1,2024-04-27,slot_2,34,1034
Kidzsy,Kidzsy_camp_3,2024-04-24,slot_6,15,959
Kidzsy,Kidzsy_camp_7,2024-04-18,slot_6,33,949
Funables,Funables_camp_8,2024-04-02,slot_8,45,943
MiniMax,MiniMax_camp_6,2024-04-22,slot_1,27,1012
MiniMax,MiniMax_camp_6,2024-04-24,slot_7,23,1039
ZappyToys,ZappyToys_camp_5,2024-04-09,slot_4,17,959
MiniMax,MiniMax_camp_6,2024-04-04,slot_2,51,1067
Kidzsy,Kidzsy_camp_8,2024-04-04,slot_10,38,951
BrightBlox,BrightBlox_camp_7,2024-04-27,slot_10,46,1029
Kidzsy,Kidzsy_camp_5,2024-04-30,slot_4,52,998
ToonJoy,ToonJoy_camp_4,2024-04-16,slot_4,23,962
ToonJoy,ToonJoy_camp_7,2024-04-06,slot_2,26,960
ZappyToys,ZappyToys_camp_2,2024-04-09,slot_5,39,1044
PlayPals,PlayPals_camp_10,2024-04-14,slot_10,58,N/A
Funables,Funables_camp_5,2024-04-03,slot_1,20,1053
BrightBlox,BrightBlox_camp_1,2024-04-08,slot_9,35,991
BrightBlox,BrightBlox_camp_4,2024-04-05,slot_2,24,
ToonJoy,ToonJoy_camp_6,2024-04-10,slot_6,29,988
BrightBlox,BrightBlox_camp_2,2024-04-14,slot_4,22,1031
PlayPals,PlayPals_camp_7,2024-04-30,slot_7,44,947
ToonJoy,ToonJoy_camp_4,2024-04-30,slot_6,34,920
MiniMax,MiniMax_camp_7,2024-04-20,slot_10,41,1001
Funables,Funables_camp_6,2024-04-09,slot_5,23,
ZappyToys,ZappyToys_camp_7,2024-04-22,slot_8,48,997
BrightBlox,BrightBlox_camp_10,2024-04-14,slot_4,27,982
Funables,Funables_camp_1,2024-04-29,slot_5,25,
PlayPals,PlayPals_camp_10,2024-04-06,slot_8,21,998
MiniMax,MiniMax_camp_2,10/04/2024,slot_8,32,962
ToonJoy,ToonJoy_camp_4,2024-04-18,slot_8,42,1038
Kidzsy,Kidzsy_camp_7,2024-04-14,slot_1,37,1010
Kidzsy,Kidzsy_camp_7,2024-04-29,slot_3,38,1049
PlayPals,PlayPals_camp_7,2024-04-30,slot_8,23,1008
MiniMax,MiniMax_camp_8,2024-04-23,slot_10,41,1070
ToonJoy,ToonJoy_camp_1,2024-04-03,slot_9,40,1009
ZappyToys,ZappyToys_camp_2,2024-04-18,slot_2,32,1022
Kidzsy,Kidzsy_camp_3,2024-04-29,slot_10,46,989
Kidzsy,Kidzsy_camp_9,2024-04-08,slot_3,30,1025
BrightBlox,BrightBlox_camp_5,2024-04-04,slot_1,39,1042
Funables,Funables_camp_2,2024-04-26,slot_6,32,976
Funables,Funables_camp_2,2024-04-21,slot_10,37,1021
PlayPals,PlayPals_camp_6,2024-04-24,slot_4,48,1002
Funables,Funables_camp_2,10/04/2024,slot_5,45,1016
Funables,Funables_camp_10,2024-04-11,slot_2,null,1073
PlayPals,PlayPals_camp_5,2024-04-09,slot_4,22,966
Kidzsy,Kidzsy_camp_2,2024-04-19,slot_6,40,990
Kidzsy,Kidzsy_camp_2,2024-04-15,slot_9,45,1029
ToonJoy,ToonJoy_camp_4,2024-04-13,slot_9,30,980
PlayPals,PlayPals_camp_4,2024-04-12,slot_10,29,986
BrightBlox,BrightBlox_camp_4,2024-04-29,slot_5,null,1004
Funables,Funables_camp_5,2024-04-21,slot_2,41,1040
ToonJoy,ToonJoy_camp_2,2024-04-22,slot_9,24,N/A
BrightBlox,BrightBlox_camp_9,2024-04-13,slot_1,48,957
PlayPals,PlayPals_camp_6,2024-04-16,slot_2,22,961
PlayPals,PlayPals_camp_3,2024-04-24,slot_1,23,1031
PlayPals,PlayPals_camp_4,2024-04-27,slot_10,47,1015
ToonJoy,ToonJoy_camp_6,2024-04-23,slot_1,20,982
MiniMax,MiniMax_camp_1,2024-04-26,slot_7,33,955
ZappyToys,ZappyToys_camp_9,2024-04-07,slot_10,46,1005
BrightBlox,BrightBlox_camp_4,2024-04-15,slot_5,52,979
ToonJoy,ToonJoy_camp_5,2024-04-06,slot_9,54,977
BrightBlox,BrightBlox_camp_4,2024-04-17,slot_4,46,992
BrightBlox,BrightBlox_camp_8,2024-04-16,slot_2,37,1029
ToonJoy,ToonJoy_camp_8,2024-04-07,slot_7,41,989
Funables,Funables_camp_9,2024-04-03,slot_4,35,988
ZappyToys,ZappyToys_camp_7,2024-04-30,slot_4,44,980
PlayPals,PlayPals_camp_2,2024-04-25,slot_2,45,1016
ToonJoy,ToonJoy_camp_2,2024-04-03,slot_5,18,997
BrightBlox,BrightBlox_camp_7,2024-04-25,slot_8,20,1058
Kidzsy,Kidzsy_camp_3,2024-04-10,slot_4,64,1020
Funables,Funables_camp_8,2024-04-24,slot_9,35,1003
ZappyToys,ZappyToys_camp_2,2024-04-10,slot_1,28,1057
Kidzsy,Kidzsy_camp_1,2024-04-09,slot_1,29,N/A
ToonJoy,ToonJoy_camp_8,2024-04-06,slot_5,42,1007
Kidzsy,Kidzsy_camp_8,2024-04-13,slot_7,41,1023
BrightBlox,BrightBlox_camp_7,2024-04-18,slot_8,27,1014
BrightBlox,BrightBlox_camp_4,2024-04-13,slot_10,49,1030
Funables,Funables_camp_10,2024-04-24,slot_6,48,997
ToonJoy,ToonJoy_camp_6,2024-04-28,slot_6,36,
ToonJoy,ToonJoy_camp_7,2024-04-21,slot_6,51,983
ZappyToys,ZappyToys_camp_4,2024-04-06,slot_10,26,1039
MiniMax,MiniMax_camp_3,2024-04-05,slot_4,31,1006
BrightBlox,BrightBlox_camp_4,2024-04-21,slot_1,33,960
BrightBlox,BrightBlox_camp_4,2024-04-19,slot_8,30,1003
ZappyToys,ZappyToys_camp_2,2024-04-29,slot_7,34,925
Funables,Funables_camp_4,2024-04-03,slot_2,20,998
PlayPals,PlayPals_camp_9,2024-04-17,slot_4,20,922
ToonJoy,ToonJoy_camp_7,2024-04-03,slot_3,57,
Funables,Funables_camp_3,2024-04-15,slot_2,34,992
ZappyToys,ZappyToys_camp_7,2024-04-24,slot_7,22,985
PlayPals,PlayPals_camp_4,2024-04-19,slot_1,41,993
ZappyToys,ZappyToys_camp_10,2024-04-20,slot_2,21,994
Kidzsy,Kidzsy_camp_9,2024-04-14,slot_8,29,1012
PlayPals,PlayPals_camp_7,2024-04-23,slot_4,56,948
Kidzsy,Kidzsy_camp_4,2024-04-21,slot_10,35,948
Funables,Funables_camp_7,2024-04-15,slot_6,28,1093
MiniMax,MiniMax_camp_7,2024-04-11,slot_10,40,1006
Funables,Funables_camp_6,2024-04-18,slot_8,34,988
BrightBlox,BrightBlox_camp_6,2024-04-12,slot_1,39,
PlayPals,PlayPals_camp_4,2024-04-12,slot_4,36,987
Kidzsy,Kidzsy_camp_10,2024-04-18,slot_2,35,1061
Funables,Funables_camp_2,2024-04-02,slot_4,41,
ToonJoy,ToonJoy_camp_1,2024-04-24,slot_6,39,964
ZappyToys,ZappyToys_camp_8,2024-04-16,slot_2,35,956
ToonJoy,ToonJoy_camp_2,2024-04-30,slot_7,22,1002
PlayPals,PlayPals_camp_8,2024-04-08,slot_10,45,991
BrightBlox,BrightBlox_camp_7,2024-04-29,slot_2,44,986
BrightBlox,BrightBlox_camp_9,2024-04-11,slot_9,27,989
Kidzsy,Kidzsy_camp_1,2024-04-09,slot_8,21,1019
ZappyToys,ZappyToys_camp_8,2024-04-02,slot_1,55,1018
PlayPals,PlayPals_camp_6,2024-04-28,slot_9,49,1012
Funables,Funables_camp_3,2024-04-22,slot_10,16,
BrightBlox,BrightBlox_camp_2,2024-04-08,slot_10,35,1017
MiniMax,MiniMax_camp_6,2024-04-11,slot_5,37,968
Kidzsy,Kidzsy_camp_7,2024-04-15,slot_5,25,1054
BrightBlox,BrightBlox_camp_9,2024-04-03,slot_2,40,956
Funables,Funables_camp_7,2024-04-25,slot_6,26,956
Funables,Funables_camp_10,2024-04-25,slot_4,27,955
ToonJoy,ToonJoy_camp_5,2024-04-28,slot_4,23,991
Kidzsy,Kidzsy_camp_10,2024-04-24,slot_4,24,1008
ZappyToys,ZappyToys_camp_8,2024-04-04,slot_3,27,1012
PlayPals,PlayPals_camp_8,2024-04-06,slot_10,48,972
ToonJoy,ToonJoy_camp_8,2024-04-23,slot_10,34,1010
Kidzsy,Kidzsy_camp_7,2024-04-25,slot_3,52,966
Kidzsy,Kidzsy_camp_9,2024-04-17,slot_7,42,977
MiniMax,MiniMax_camp_2,2024-04-15,slot_6,43,1010
ZappyToys,ZappyToys_camp_4,2024-04-07,slot_8,27,963
PlayPals,PlayPals_camp_5,2024-04-23,slot_9,48,978
ZappyToys,ZappyToys_camp_1,2024-04-09,slot_2,47,1016
PlayPals,PlayPals_camp_9,2024-04-13,slot_1,46,1006
ToonJoy,ToonJoy_camp_10,2024-04-06,slot_5,33,965
ToonJoy,ToonJoy_camp_4,2024-04-15,slot_8,33,1021
Funables,Funables_camp_7,2024-04-30,slot_9,26,1010
MiniMax,MiniMax_camp_1,2024-04-02,slot_10,31,1005
BrightBlox,BrightBlox_camp_7,2024-04-04,slot_3,43,987
BrightBlox,BrightBlox_camp_7,2024-04-10,slot_9,25,
ZappyToys,ZappyToys_camp_3,2024-04-13,slot_8,23,1025
MiniMax,MiniMax_camp_9,2024-04-16,slot_4,31,1059
Funables,Funables_camp_7,2024-04-10,slot_8,30,985
ToonJoy,ToonJoy_camp_2,2024-04-20,slot_7,34,957
MiniMax,MiniMax_camp_1,2024-04-26,slot_2,54,1032
ZappyToys,ZappyToys_camp_10,2024-04-23,slot_7,52,960
BrightBlox,BrightBlox_camp_5,2024-04-21,slot_7,18,N/A
Funables,Funables_camp_2,2024-04-16,slot_1,49,1032
Funables,Funables_camp_1,2024-04-04,slot_8,47,1030
MiniMax,MiniMax_camp_10,2024-04-20,slot_5,39,941
MiniMax,MiniMax_camp_10,2024-04-01,slot_7,18,1003
PlayPals,PlayPals_camp_5,2024-04-18,slot_7,30,949
PlayPals,PlayPals_camp_6,2024-04-23,slot_5,25,959
ZappyToys,ZappyToys_camp_3,2024-04-16,slot_5,37,978
ToonJoy,ToonJoy_camp_6,2024-04-02,slot_8,61,
Funables,Funables_camp_7,2024-04-20,slot_2,33,997
ZappyToys,ZappyToys_camp_4,2024-04-19,slot_3,27,962
ToonJoy,ToonJoy_camp_10,2024-04-18,slot_1,43,1006
Funables,Funables_camp_5,2024-04-16,slot_10,49,1035
Kidzsy,Kidzsy_camp_2,2024-04-21,slot_1,38,957
Kidzsy,Kidzsy_camp_4,2024-04-16,slot_8,21,1060
BrightBlox,BrightBlox_camp_4,2024-04-25,slot_1,32,1045
ToonJoy,ToonJoy_camp_6,2024-04-28,slot_4,25,1002
